Date,Close,LINEAR_REGRESSION,KNN,LSTM,ARIMA
2019-01-03,97.400002,86.34999800000001,86.2719984,101.94961,[100.60256561]
2019-01-04,101.93,87.11000100000001,87.0679992,101.58679,[97.95494917]
2019-01-07,102.059998,88.19000200000002,88.1900008,101.47289,[101.77770783]
2019-01-08,102.800003,88.27999900000002,88.244,101.49203,[101.50654906]
2019-01-09,104.269997,88.22000100000001,88.244,101.63375,[103.03941402]
2019-01-10,103.599998,87.82000000000001,88.0540008,101.93158,[104.22460612]
2019-01-11,102.800003,88.08000200000002,88.13400099999998,102.23963,[103.22122443]
2019-01-14,102.050003,89.59999800000001,89.636,102.47799,[103.02478118]
2019-01-15,105.010002,88.34999800000001,88.244,102.61221,[102.14402725]
2019-01-16,105.379997,90.13999900000002,90.0600004,102.890366,[104.64955523]
2019-01-17,106.120003,90.09999800000001,90.0600004,103.239685,[105.20673536]
2019-01-18,107.709999,90.00000000000001,89.97200000000001,103.65283,[106.22313195]
2019-01-22,105.68,91.61000100000001,91.6860002,104.17861,[107.45040854]
2019-01-23,106.709999,91.90000200000001,91.8720004,104.57873,[105.59855956]
2019-01-24,106.199997,91.82000000000001,91.81800100000001,104.96296,[106.80474156]
2019-01-25,107.16999799999999,92.33000200000002,92.3660004,105.27044,[106.06524653]
2019-01-28,105.08000200000001,94.05999800000001,94.09799819999998,105.584305,[107.14521131]
2019-01-29,102.940002,93.919998,93.89399879999999,105.7288,[105.48000376]
2019-01-30,106.379997,92.73999800000001,92.7699996,105.631454,[103.44381297]
2019-01-31,104.43,95.01000200000001,95.1040008,105.65954,[106.15633361]
2019-02-01,102.779999,94.26000200000001,94.21399980000001,105.6017,[104.42631585]
2019-02-04,105.739998,91.77999900000002,91.81800100000001,105.39555,[103.63568637]
2019-02-05,107.220001,88.00000000000001,88.0540008,105.33766,[105.52720336]
2019-02-06,106.029999,91.33000200000002,91.4860002,105.45406,[106.52549657]
2019-02-07,105.269997,89.61000100000001,89.636,105.567184,[106.44881775]
2019-02-08,105.66999799999999,85.01000200000001,85.03200039999999,105.62293,[105.62809407]
2019-02-11,105.25,88.18000000000002,88.1900008,105.674774,[105.41494517]
2019-02-12,106.889999,89.12999700000002,89.43999920000002,105.689575,[105.24580563]
2019-02-13,106.809998,89.83000200000002,89.7880006,105.799675,[106.93516621]
2019-02-14,106.900002,90.80999800000001,90.8819994,105.9404,[106.76293962]
2019-02-15,108.220001,92.66000400000001,92.6900008,106.09448,[106.99678527]
2019-02-19,108.16999799999999,92.00000000000001,91.8720004,106.33634,[108.06514352]
2019-02-20,107.150002,92.72000100000001,92.7699996,106.59879,[107.9787029]
