Date,Close,LINEAR_REGRESSION,KNN,LSTM,ARIMA
2019-01-03,97.400002,86.34999800000001,86.2719984,104.167114,[100.60256561]
2019-01-04,101.93,87.11000100000001,87.0679992,103.793144,[97.95494917]
2019-01-07,102.059998,88.19000200000002,88.1900008,103.72689,[101.77770783]
2019-01-08,102.800003,88.27999900000002,88.244,103.823555,[101.50654906]
2019-01-09,104.269997,88.22000100000001,88.244,104.06493,[103.03941402]
2019-01-10,103.599998,87.82000000000001,88.0540008,104.4923,[104.22460612]
2019-01-11,102.800003,88.08000200000002,88.13400099999998,104.9166,[103.22122443]
2019-01-14,102.050003,89.59999800000001,89.636,105.233864,[103.02478118]
2019-01-15,105.010002,88.34999800000001,88.244,105.40241,[102.14402725]
2019-01-16,105.379997,90.13999900000002,90.0600004,105.74582,[104.64955523]
2019-01-17,106.120003,90.09999800000001,90.0600004,106.174736,[105.20673536]
2019-01-18,107.709999,90.00000000000001,89.97200000000001,106.678474,[106.22313195]
2019-01-22,105.68,91.61000100000001,91.6860002,107.3199,[107.45040854]
2019-01-23,106.709999,91.90000200000001,91.8720004,107.7918,[105.59855956]
2019-01-24,106.199997,91.82000000000001,91.81800100000001,108.23476,[106.80474156]
2019-01-25,107.16999799999999,92.33000200000002,92.3660004,108.57477,[106.06524653]
2019-01-28,105.08000200000001,94.05999800000001,94.09799819999998,108.92074,[107.14521131]
2019-01-29,102.940002,93.919998,93.89399879999999,109.04912,[105.48000376]
2019-01-30,106.379997,92.73999800000001,92.7699996,108.86769,[103.44381297]
2019-01-31,104.43,95.01000200000001,95.1040008,108.854195,[106.15633361]
2019-02-01,102.779999,94.26000200000001,94.21399980000001,108.74189,[104.42631585]
2019-02-04,105.739998,91.77999900000002,91.81800100000001,108.447075,[103.63568637]
2019-02-05,107.220001,88.00000000000001,88.0540008,108.35264,[105.52720336]
2019-02-06,106.029999,91.33000200000002,91.4860002,108.49395,[106.52549657]
2019-02-07,105.269997,89.61000100000001,89.636,108.636765,[106.44881775]
2019-02-08,105.66999799999999,85.01000200000001,85.03200039999999,108.70575,[105.62809407]
2019-02-11,105.25,88.18000000000002,88.1900008,108.76878,[105.41494517]
2019-02-12,106.889999,89.12999700000002,89.43999920000002,108.7839,[105.24580563]
2019-02-13,106.809998,89.83000200000002,89.7880006,108.9213,[106.93516621]
2019-02-14,106.900002,90.80999800000001,90.8819994,109.09834,[106.76293962]
2019-02-15,108.220001,92.66000400000001,92.6900008,109.29033,[106.99678527]
2019-02-19,108.16999799999999,92.00000000000001,91.8720004,109.59256,[108.06514352]
2019-02-20,107.150002,92.72000100000001,92.7699996,109.91811,[107.9787029]
2019-02-21,109.410004,91.48999800000001,91.4860002,110.137505,[107.41097968]
2019-02-22,110.970001,91.73000300000001,91.7600008,110.48934,[109.21330648]
2019-02-25,111.589996,94.05999800000001,94.09799819999998,111.012634,[110.45235861]
2019-02-26,112.360001,95.419998,95.5119996,111.63239,[111.53126347]
2019-02-27,112.16999799999999,94.19999700000001,94.21399979999998,112.31808,[112.30352353]
2019-02-28,112.029999,93.76999700000002,93.7799988,112.96072,[111.9476406]
2019-03-01,112.529999,92.84999800000001,92.81599860000001,113.51469,[112.01027266]
2019-03-04,112.260002,93.05000300000002,93.0540008,114.0204,[112.46810629]
2019-03-05,111.699997,93.63999900000002,93.60399939999999,114.43145,[112.26646228]
2019-03-06,111.75,93.32000000000001,93.31999979999999,114.708755,[111.92469002]
2019-03-07,110.389999,93.86000100000001,93.8359986,114.898994,[111.86806187]
2019-03-08,110.510002,94.43000000000002,94.39200120000001,114.90504,[110.60420476]
2019-03-11,112.83000200000001,96.54000100000002,96.46600040000001,114.83007,[110.76845967]
2019-03-12,113.620003,96.76999700000002,96.76800080000001,114.92627,[112.59648341]
2019-03-13,114.5,94.41000400000001,94.39200120000001,115.16629,[113.41411778]
2019-03-14,114.589996,93.84999800000001,93.8359986,115.538765,[114.56172107]
2019-03-15,115.910004,94.18000000000002,94.18799879999999,115.95498,[114.47090415]
2019-03-18,117.57,94.59999800000001,94.3920012,116.47789,[115.5991505]
2019-03-19,117.650002,92.88999900000002,92.88199900000001,117.15642,[117.20352481]
2019-03-20,117.519997,93.12999700000002,93.14000100000001,117.8598,[117.5202713]
2019-03-21,120.220001,92.48000300000001,92.36600040000002,118.50515,[117.60292283]
2019-03-22,117.050003,89.79000100000002,89.70800019999999,119.30803,[119.79953001]
2019-03-25,117.660004,87.18000000000002,87.0679992,119.82936,[117.14085578]
2019-03-26,117.910004,93.77999900000002,93.8359986,120.22788,[118.07571259]
2019-03-27,116.769997,89.47000100000001,89.5559996,120.54711,[117.69473001]
2019-03-28,116.93,89.38999900000002,89.43999920000002,120.69438,[116.92214212]
2019-03-29,117.940002,91.26999700000002,91.30199920000001,120.75845,[117.36364351]
2019-04-01,119.019997,88.51999700000002,88.3119994,120.86314,[117.77189321]
2019-04-02,119.190002,89.70999900000001,89.70800020000001,121.0728,[118.89548596]
2019-04-03,119.970001,92.33000200000002,92.3660004,121.33103,[119.27173637]
2019-04-04,119.360001,92.37999700000002,92.3660004,121.662964,[119.91522907]
2019-04-05,119.889999,90.23000300000001,90.0600004,121.948006,[119.32300209]
2019-04-08,119.93,90.76999700000002,90.8819994,122.2351,[119.89587251]
2019-04-09,119.279999,92.87999700000002,92.81599860000001,122.500244,[119.89189962]
2019-04-10,120.190002,91.86000100000001,91.81800100000001,122.67333,[119.43297849]
2019-04-11,120.33000200000001,93.58000200000002,93.60399939999999,122.86801,[120.25291512]
2019-04-12,120.949997,93.08000200000002,93.0540008,123.06586,[120.24054679]
2019-04-15,121.050003,94.169998,94.18799879999999,123.30374,[121.00018821]
2019-04-16,120.769997,96.07000000000001,96.0800004,123.54886,[121.08472131]
2019-04-17,121.769997,96.44000200000002,96.34800100000001,123.75193,[120.82611497]
2019-04-18,123.370003,96.11000100000001,96.18800060000001,124.00676,[121.71780684]
2019-04-22,123.760002,95.00000000000001,95.1040008,124.40555,[123.07949158]
2019-04-23,125.440002,95.34999800000001,95.18800039999999,124.87366,[123.6789065]
2019-04-24,125.010002,93.12000300000001,93.14000100000001,125.48725,[125.30856791]
2019-04-25,129.149994,92.30999800000001,92.3660004,126.07879,[124.85377308]
2019-04-26,129.889999,94.26000200000001,94.21399980000001,126.98072,[128.64869479]
2019-04-29,129.770004,95.82000000000001,95.9979998,128.01385,[129.39278074]
2019-04-30,130.600006,93.51999700000002,93.514,129.01366,[129.86567467]
2019-05-01,127.879997,95.00000000000001,95.1040008,129.98544,[130.50944389]
2019-05-02,126.209999,93.51000200000001,93.514,130.61304,[127.89606675]
2019-05-03,128.899994,94.07000000000001,94.0979982,130.8725,[126.74970491]
