Date,Close,LINEAR_REGRESSION,KNN,LSTM,ARIMA
2019-11-19,150.389999,113.370003,113.33600179999999,145.2601,[150.12794323]
2019-11-20,149.619995,112.139999,112.1119978,145.82796,[150.44500513]
2019-11-21,149.479996,113.209999,113.17800159999999,146.30995,[149.65228423]
2019-11-22,149.58999599999999,111.699997,111.7139984,146.69992,[149.49748428]
2019-11-25,151.229996,113.57,113.5500016,147.01369,[149.64756219]
2019-11-26,152.029999,114.260002,114.3980012,147.35524,[151.16734638]
2019-11-27,152.320007,114.66999799999999,114.523999,147.73676,[151.95551425]
2019-11-29,151.380005,114.449997,114.46400000000001,148.13522,[152.36381]
2019-12-02,149.550003,113.980003,113.9600022,148.4641,[151.49116606]
2019-12-03,149.309998,114.410004,114.3980012,148.62384,[149.79470232]
2019-12-04,149.850006,114.370003,114.3980012,148.65697,[149.53118063]
2019-12-05,149.929993,115.610001,115.3020006,148.64133,[149.91251288]
2019-12-06,151.75,115.150002,115.03799900000001,148.60136,[150.17045895]
2019-12-09,151.360001,115.16999799999999,115.03799900000001,148.65605,[151.83055315]
2019-12-10,151.130005,112.790001,112.85400100000001,148.74193,[151.32017084]
2019-12-11,151.699997,112.129997,112.1119978,148.83006,[151.29988284]
2019-12-12,153.240005,110.849998,110.8499998,148.94763,[151.63650439]
2019-12-13,154.529999,112.260002,112.276001,149.16434,[152.96126409]
2019-12-16,155.529999,106.160004,106.144002,149.50124,[154.39187762]
2019-12-17,154.690002,105.910004,105.95800019999999,149.94707,[155.41420009]
2019-12-18,154.369995,109.57,109.58399979999999,150.381,[154.68382405]
2019-12-19,155.71000700000002,107.599998,107.5799988,150.76129,[154.41495355]
2019-12-20,157.41000400000001,111.0,110.96600020000001,151.16077,[155.50406014]
2019-12-23,157.41000400000001,110.709999,110.758,151.64201,[157.14224566]
2019-12-24,157.380005,108.5,108.4999986,152.14006,[157.47279123]
2019-12-26,158.669998,108.660004,108.601999,152.61452,[157.48572004]
2019-12-27,158.96000700000002,109.629997,109.61799919999999,153.11801,[158.41956942]
2019-12-30,157.58999599999999,108.099998,108.1299986,153.6211,[158.76161909]
2019-12-31,157.699997,102.32,102.2360002,154.01126,[157.8732513]
2020-01-02,160.619995,108.300003,108.2460006,154.31454,[157.88321142]
2020-01-03,158.619995,106.959999,106.912001,154.71336,[160.22028392]
2020-01-06,159.029999,103.849998,103.76800039999998,155.02505,[158.72440156]
2020-01-07,157.580002,103.730003,103.7680004,155.29071,[159.50287012]
2020-01-08,160.08999599999999,106.809998,106.8500002,155.42578,[157.60725801]
2020-01-09,162.08999599999999,105.91999799999999,105.95800019999999,155.61983,[159.91537424]
2020-01-10,161.33999599999999,106.160004,106.144002,155.9501,[161.81608014]
2020-01-13,163.279999,107.510002,107.56199960000001,156.29764,[161.43653778]
2020-01-14,162.130005,107.720001,107.68600160000001,156.74783,[163.26485805]
2020-01-15,163.179993,111.959999,112.00999759999999,157.16188,[161.84454139]
2020-01-16,166.169998,111.75,111.723999,157.58932,[163.21649222]
2020-01-17,167.100006,109.57,109.58399979999999,158.16801,[165.73344892]
2020-01-21,166.5,106.870003,106.86800099999998,158.85109,[166.73814311]
2020-01-22,165.699997,106.940002,106.912001,159.51776,[166.69867466]
2020-01-23,166.720001,104.970001,104.9580018,160.08473,[165.74861155]
2020-01-24,165.03999299999998,107.279999,107.19199979999999,160.61253,[166.51135061]
2020-01-27,162.279999,108.290001,108.2460006,160.98169,[165.20343561]
2020-01-28,165.46000700000002,104.620003,104.63600179999999,161.07178,[163.02870501]
2020-01-29,168.03999299999998,101.709999,101.68599839999999,161.17332,[165.46367784]
2020-01-30,172.779999,103.110001,102.96200100000001,161.41989,[167.45227768]
2020-01-31,170.229996,103.07,102.96200100000001,162.01204,[172.46849528]
2020-02-03,174.380005,106.470001,106.42199860000001,162.62437,[170.19988067]
2020-02-04,180.119995,107.139999,107.1479996,163.45459,[173.93347284]
2020-02-05,179.899994,111.120003,111.0440002,164.68753,[178.72945833]
2020-02-06,183.630005,110.190002,110.41200080000002,166.06323,[179.39538782]
2020-02-07,183.889999,110.889999,110.90800000000002,167.65059,[183.63618612]
2020-02-10,188.699997,112.089996,112.0819976,169.26814,[183.17540239]
2020-02-11,184.440002,108.519997,108.4999986,171.07132,[188.23978423]
2020-02-12,184.71000700000002,109.190002,109.21200100000001,172.61078,[184.6070559]
2020-02-13,183.71000700000002,104.82,104.86600200000001,173.90826,[185.11307099]
